,Day,UniqueDownloadCount,tracking,exeId
1158,2023-09-08,786,BZ_AFF_SLV,5133
1159,2023-09-08,1,CD_AE_FZ_BEUBD_FDA_40_I3,5133
1160,2023-09-08,1,CD_AE_FZ_EG_CDD_ZY44_I4,5133
1161,2023-09-08,1,CD_FF_FZ_BEUBD_FDA_46_I3,5133
1162,2023-09-08,1,CD_FF_FZ_EG_CDD_ZY43,5133
1163,2023-09-08,1,CD_HF_FZ_BEUBD_FDA_49_I3,5133
1164,2023-09-08,1,CD_HF_FZ_BEUBD_FDA_52_I3,5133
1165,2023-09-08,3,CD_HF_FZ_BEUBD_FDA_63_I3,5133
1166,2023-09-08,1,CD_HF_FZ_BEUBD_FDA_84_I3,5133
1167,2023-09-08,2,CD_HF_FZ_BEUBD_FDA_85_I3,5133
1168,2023-09-08,221,DT_TRACK_ALL,5133
1169,2023-09-08,3,DU_DE_AFF_SOFTWAREXPERTE,5133
1170,2023-09-08,1,HG_FA_FZ_BEUBD_FDA_48_I5,5133
1171,2023-09-08,1,HG_FA_FZ_BEUBD_FDA_63_I4,5133
1172,2023-09-08,1,HG_FA_FZ_BEUBD_FDA_63_I5,5133
1173,2023-09-08,1,INPIXIO_DE_EM_ADHOC_SCN_23_V1,5133
1174,2023-09-08,1,PC%20Cleaner_ENG_UK_BI,5133
1175,2023-09-08,3,PC%20Cleaner_ENG_US_BI,5133
1176,2023-09-08,2,PC_DE_EM_ADHOC_SCN_09_V0,5133
1177,2023-09-08,2,PC_DE_EM_ADHOC_SCN_10_V0,5133
1178,2023-09-08,5,PC_DE_EM_ADHOC_SCN_32_V0,5133
1179,2023-09-08,3,PC_DE_EM_ADHOC_SCN_52_V0,5133
1180,2023-09-08,6,PC_DE_EM_RMK_PCC_ML1_V1,5133
1181,2023-09-08,1,PC_DE_EM_RMK_PCC_ML1_V2,5133
1182,2023-09-08,1,PC_DE_EM_RMK_PCC_ML2_V2,5133
1183,2023-09-08,7,PC_DE_EM_RT_PCC_ML10_V1,5133
1184,2023-09-08,4,PC_DE_EM_RT_PCC_ML11_V1,5133
1185,2023-09-08,6,PC_DE_EM_RT_PCC_ML11_V2,5133
1186,2023-09-08,1,PC_DK_EM_RT_PCC_ML10,5133
1187,2023-09-08,2,PC_EN_EM_RMK_PCC_ML1_V1,5133
1188,2023-09-08,6,PC_EN_EM_RMK_PCC_ML1_V2,5133
1189,2023-09-08,6,PC_EN_EM_RT_PCC_ML10_V1,5133
1190,2023-09-08,1,PC_EN_EM_RT_PCC_ML11_V1,5133
1191,2023-09-08,1,PC_ES_EM_ADHOC_SCN_13_V0,5133
1192,2023-09-08,2,PC_ES_EM_RMK_PCC_ML1_V2,5133
1193,2023-09-08,3,PC_ES_EM_RT_PCC_ML10,5133
1194,2023-09-08,2,PC_FI_EM_RT_PCC_ML10,5133
1195,2023-09-08,4,PC_FR_EM_ADHOC_SCN_17_V0,5133
1196,2023-09-08,4,PC_FR_EM_ADHOC_SCN_37_V0,5133
1197,2023-09-08,1,PC_FR_EM_ADHOC_SCN_38_V0,5133
1198,2023-09-08,1,PC_FR_EM_RMK_PCC_ML1_V2,5133
1199,2023-09-08,2,PC_FR_EM_RMK_PCC_ML2_V1,5133
1200,2023-09-08,2,PC_FR_EM_RMK_PCC_ML2_V2,5133
1201,2023-09-08,6,PC_FR_EM_RT_PCC_ML10_V1,5133
1202,2023-09-08,1,PC_FR_EM_RT_PCC_ML11_V1,5133
1203,2023-09-08,2,PC_FR_EM_RT_PCC_ML11_V2,5133
1204,2023-09-08,1,PC_IT_EM_RMK_PCC_ML2_V1,5133
1205,2023-09-08,3,PC_IT_EM_RT_PCC_ML10,5133
1206,2023-09-08,1,PC_IT_EM_RT_PCC_ML11,5133
1207,2023-09-08,2,PC_JA_EM_RMK_PCC_ML1_V2,5133
1208,2023-09-08,11,PC_JA_EM_RT_PCC_ML10,5133
1209,2023-09-08,21,PC_JA_EM_RT_PCC_ML11,5133
1210,2023-09-08,1,PC_NL_EM_RMK_PCC_ML2_V2,5133
1211,2023-09-08,1,PC_NL_EM_RT_PCC_ML10,5133
1212,2023-09-08,5,PC_NL_EM_RT_PCC_ML11,5133
1213,2023-09-08,2,PC_SE_EM_RT_PCC_ML10,5133
1214,2023-09-08,3,PC_SE_EM_RT_PCC_ML11,5133
1215,2023-09-08,1,PC_US_EM_ADHOC_SCN_15_V0,5133
1216,2023-09-08,2,PC_US_EM_ADHOC_SCN_16_V0,5133
1217,2023-09-08,1,PC_US_EM_ADHOC_SCN_30_V0,5133
1218,2023-09-08,17,PCC_EN_AFF_H20,5133
1219,2023-09-08,1,PCC_EN_AFF_XXX,5133
1220,2023-09-08,1,PCH_DIRECT,5133
1221,2023-09-08,7,pchelpsoft_DE_DIRECT,5133
1222,2023-09-08,2,pchelpsoft_DE_SEO,5133
1223,2023-09-08,51,pchelpsoft_EN_DIRECT,5133
1224,2023-09-08,50,pchelpsoft_EN_SEO,5133
1225,2023-09-08,10,pchelpsoft_ES_SEO,5133
1226,2023-09-08,5,pchelpsoft_FR_DIRECT,5133
1227,2023-09-08,7,pchelpsoft_FR_SEO,5133
1228,2023-09-08,4,pchelpsoft_IT_DIRECT,5133
1229,2023-09-08,2,PCHELPSOFT_IT_SEO,5133
1230,2023-09-08,187,PCHELPSOFT_JP_DIRECT,5133
1231,2023-09-08,2,PCHELPSOFT_JP_SEO,5133
1232,2023-09-08,3,PCHSDU_EN_SEO,5133
1233,2023-09-08,16,PH_CRS_AVQCL_TO_DU_DL,5133
1234,2023-09-08,106,PH_CRS_PCC_TO_DU_DL,5133
1235,2023-09-08,1,PH_CS_APP_PROTECT_TO_DU,5133
1236,2023-09-08,5,PH_DE_PP_BI_SE_DU,5133
1237,2023-09-08,1,PH_DE_PP_BI_SE_PCC,5133
1238,2023-09-08,3,PH_DE_PP_GO_SE_DU,5133
1239,2023-09-08,110,PH_DK_PP_BI_SE_DU,5133
1240,2023-09-08,73,PH_DK_PP_GO_CO_DU,5133
1241,2023-09-08,19,PH_DK_PP_GO_CO_DU_TOPIC,5133
1242,2023-09-08,15,PH_DK_PP_GO_SE_DU,5133
1243,2023-09-08,1,PH_EN_PP_GO_SE_PCC,5133
1244,2023-09-08,2,PH_EN_PP_GO_SE_PCC_ROW,5133
1245,2023-09-08,1,PH_EN_PP_GO_SE_PCC_US,5133
1246,2023-09-08,1,PH_EN_UK_PP_BI_SE_PCC,5133
1247,2023-09-08,5,PH_EN_US_PP_BI_SE_PCC,5133
1248,2023-09-08,1,PH_ES_PP_BI_SE_PCC,5133
1249,2023-09-08,477,PH_ESC_AUS_PP_BI_SE_DU,5133
1250,2023-09-08,95,PH_ESC_AUS_PP_GO_SE_DU,5133
1251,2023-09-08,50,PH_ESC_CA_PP_BI_SE_DU,5133
1252,2023-09-08,94,PH_ESC_CA_PP_GO_SE_DU,5133
1253,2023-09-08,18,PH_ESC_HK_PP_GO_SE_DU,5133
1254,2023-09-08,421,PH_ESC_IN_PP_BI_SE_DU,5133
1255,2023-09-08,6,PH_ESC_IR_PP_GO_SE_DU,5133
1256,2023-09-08,8,PH_ESC_ISL_PP_BI_SE_DU,5133
1257,2023-09-08,5,PH_ESC_ISL_PP_GO_SE_DU,5133
1258,2023-09-08,43,PH_ESC_ISR_PP_BI_SE_DU,5133
1259,2023-09-08,17,PH_ESC_ISR_PP_GO_SE_DU,5133
1260,2023-09-08,57,PH_ESC_NZ_PP_BI_SE_DU,5133
1261,2023-09-08,19,PH_ESC_NZ_PP_GO_SE_DU,5133
1262,2023-09-08,37,PH_ESC_SG_PP_BI_SE_DU,5133
1263,2023-09-08,22,PH_ESC_SG_PP_GO_SE_DU,5133
1264,2023-09-08,1182,PH_ESC_UK_PP_BI_SE_DU,5133
1265,2023-09-08,126,PH_ESC_UK_PP_GO_SE_DU,5133
1266,2023-09-08,6,PH_ESC_UK_PP_GO_YT_DU,5133
1267,2023-09-08,881,PH_ESC_US_PP_BI_SE_DU,5133
1268,2023-09-08,346,PH_ESC_US_PP_GO_CO_DU,5133
1269,2023-09-08,1,PH_ESC_US_PP_GO_CO_DU_GAMES,5133
1270,2023-09-08,454,PH_ESC_US_PP_GO_SE_DU,5133
1271,2023-09-08,1,PH_ESC_US_PP_GO_YT_DU,5133
1272,2023-09-08,120,PH_ESC_ZA_PP_BI_SE_DU,5133
1273,2023-09-08,211,PH_ESC_ZA_PP_GO_SE_DU,5133
1274,2023-09-08,57,PH_FI_PP_BI_SE_DU,5133
1275,2023-09-08,122,PH_FI_PP_GO_CO_DU,5133
1276,2023-09-08,10,PH_FI_PP_GO_CO_DU_TOPIC,5133
1277,2023-09-08,6,PH_FI_PP_GO_SE_DU,5133
1278,2023-09-08,5,PH_FR_PP_BI_SE_DU,5133
1279,2023-09-08,2,PH_FR_PP_BI_SE_PCC,5133
1280,2023-09-08,1,PH_FR_PP_GO_SE_DU,5133
1281,2023-09-08,2,PH_FR_PP_GO_SE_PCC,5133
1282,2023-09-08,1,PH_FSC-FR_PP_GO_YT_DU,5133
1283,2023-09-08,782,PH_FSC_FR_PP_BI_SE_DU,5133
1284,2023-09-08,1225,PH_FSC_FR_PP_GO_CO_DU,5133
1285,2023-09-08,491,PH_FSC_FR_PP_GO_SE_DU,5133
1286,2023-09-08,2,PH_FSC_FR_PP_GO_SE_DU_ROAS,5133
1287,2023-09-08,2600,PH_GSC_DE_PP_BI_SE_DU,5133
1288,2023-09-08,395,PH_GSC_DE_PP_GO_CO_DU,5133
1289,2023-09-08,51,PH_GSC_DE_PP_GO_CO_DU_TOPIC,5133
1290,2023-09-08,727,PH_GSC_DE_PP_GO_SE_DU,5133
1291,2023-09-08,1,PH_GSC_DE_PP_GO_YT_DU,5133
1292,2023-09-08,54,PH_HE_ISR_PP_GO_CO_DU,5133
1293,2023-09-08,4,PH_HE_ISR_PP_GO_SE_DU,5133
1294,2023-09-08,528,PH_ISC_IT_PP_BI_SE_DU,5133
1295,2023-09-08,39,PH_ISC_IT_PP_GO_CO_DU,5133
1296,2023-09-08,15,PH_ISC_IT_PP_GO_CO_DU_TOPIC,5133
1297,2023-09-08,96,PH_ISC_IT_PP_GO_SE_DU,5133
1298,2023-09-08,67,PH_JP_PP_BI_SE_DU,5133
1299,2023-09-08,1,PH_JP_PP_GO_CO_PCC,5133
1300,2023-09-08,1,PH_JP_PP_POP_PCC_LP14,5133
1301,2023-09-08,6,PH_JP_PP_YHJP_DI_DU_DI01,5133
1302,2023-09-08,58,PH_JP_PP_YHJP_SE_DU_Multi01,5133
1303,2023-09-08,1568,PH_JP_PP_YHJP_SE_DU_Printer01,5133
1304,2023-09-08,1,PH_JP_TBL_0415_PCC,5133
1305,2023-09-08,1932,PH_JSC_JP_PP_GO_CO_DU,5133
1306,2023-09-08,67,PH_JSC_JP_PP_GO_CO_DU_COMP,5133
1307,2023-09-08,307,PH_JSC_JP_PP_GO_CO_DU_TOPICSOFT,5133
1308,2023-09-08,150,PH_JSC_JP_PP_GO_SE_DU,5133
1309,2023-09-08,291,PH_NL_PP_BI_SE_DU,5133
1310,2023-09-08,18,PH_NL_PP_GO_CO_DU,5133
1311,2023-09-08,7,PH_NL_PP_GO_CO_DU_TOPIC,5133
1312,2023-09-08,25,PH_NL_PP_GO_SE_DU,5133
1313,2023-09-08,83,PH_NO_PP_BI_SE_DU,5133
1314,2023-09-08,24,PH_NO_PP_GO_CO_DU,5133
1315,2023-09-08,8,PH_NO_PP_GO_CO_DU_TOPIC,5133
1316,2023-09-08,8,PH_NO_PP_GO_SE_DU,5133
1317,2023-09-08,399,PH_PL_PL_PP_BI_SE_DU,5133
1318,2023-09-08,164,PH_PL_PL_PP_GO_SE_DU,5133
1319,2023-09-08,262,PH_PL_PP_GO_CO_DU,5133
1320,2023-09-08,5,PH_PL_PP_GO_CO_DU_TOPIC,5133
1321,2023-09-08,111,PH_PSC_PP_GO_CO_DU,5133
1322,2023-09-08,31,PH_PSC_PT_PP_BI_SE_DU,5133
1323,2023-09-08,20,PH_PSC_PT_PP_GO_SE_DU,5133
1324,2023-09-08,185,PH_SE_PP_BI_SE_DU,5133
1325,2023-09-08,1,PH_SE_PP_BI_SE_PCC,5133
1326,2023-09-08,140,PH_SE_PP_GO_CO_DU,5133
1327,2023-09-08,21,PH_SE_PP_GO_CO_DU_TOPIC,5133
1328,2023-09-08,37,PH_SE_PP_GO_SE_DU,5133
1329,2023-09-08,22,PH_SSC_BOL_PP_BI_SE_DU,5133
1330,2023-09-08,7,PH_SSC_BOL_PP_GO_SE_DU,5133
1331,2023-09-08,162,PH_SSC_CHL_PP_BI_SE_DU,5133
1332,2023-09-08,349,PH_SSC_CHL_PP_GO_SE_DU,5133
1333,2023-09-08,176,PH_SSC_COL_PP_GO_SE_DU,5133
1334,2023-09-08,24,PH_SSC_DOM_PP_GO_SE_DU,5133
1335,2023-09-08,561,PH_SSC_ES_PP_BI_SE_DU,5133
1336,2023-09-08,108,PH_SSC_ES_PP_GO_CO_DU,5133
1337,2023-09-08,28,PH_SSC_ES_PP_GO_CO_DU_TOPIC,5133
1338,2023-09-08,109,PH_SSC_ES_PP_GO_SE_DU,5133
1339,2023-09-08,1403,PH_SSC_MEX_PP_BI_SE_DU,5133
1340,2023-09-08,73,PH_SSC_MEX_PP_GO_SE_DU,5133
1341,2023-09-08,34,PH_SSC_PAN_PP_GO_SE_DU,5133
1342,2023-09-08,22,PH_SSC_PAR_PP_BI_SE_DU,5133
1343,2023-09-08,98,PH_SSC_PAR_PP_GO_SE_DU,5133
1344,2023-09-08,5,PH_SSC_RIC_PP_GO_SE_DU,5133
1345,2023-09-08,21,PH_SSC_US_PP_GO_SE_DU,5133
1346,2023-09-08,1,PH_WORLD_EN_PP_GO_SE_DU,5133
1347,2023-09-08,2752,PH_WORLD_ESC_PP_BI_SE_DU,5133
1348,2023-09-08,4811,PH_WORLD_ESC_PP_GO_CO_DU,5133
1349,2023-09-08,8753,PH_WORLD_ESC_PP_GO_SE_DU,5133
1350,2023-09-08,321,PH_WORLD_FSC_PP_BI_SE_DU,5133
1351,2023-09-08,249,PH_WORLD_FSC_PP_GO_SE_DU,5133
1352,2023-09-08,50,PH_WORLD_GSC_PP_BI_SE_DU,5133
1353,2023-09-08,16,PH_WORLD_GSC_PP_GO_SE_DU,5133
1354,2023-09-08,1,PH_WORLD_PP_GO_PM_PCC,5133
1355,2023-09-08,236,PH_WORLD_SSC_PP_BI_SE_DU,5133
1356,2023-09-08,467,PH_WORLD_SSC_PP_GO_CO_DU,5133
1357,2023-09-08,123,PH_WORLD_SSC_PP_GO_CO_DU_TOPIC,5133
1358,2023-09-08,46,PH_WORLD_SSC_PP_GO_SE_DU,5133
1359,2023-09-08,3,PH_WORLD_SSC_PP_GO_YT_DU,5133
1360,2023-09-08,1,UT_DE_EM_ADHOC_SCN_31_V1,5133
1361,2023-09-08,1,UT_EN_EM_ADHOC_SCN_30_V1,5133
1362,2023-09-08,1,UT_FR_EM_ADHOC_SCN_18_V2,5133
1363,2023-09-08,1,UT_FR_EM_ADHOC_SCN_37_V2,5133
1364,2023-09-08,1,UT_FR_EM_ADHOC_SCN_38_V2,5133
1365,2023-09-08,2285,DO_NOT_TRACK_MKEY1,5134
1366,2023-09-08,1,DT_TRACK_ALL,5134
1367,2023-09-08,1,PH_ML_IA_UPG_DU_5.3_PROSP_0221,5134
1368,2023-09-08,1242,DO_NOT_TRACK_MKEY1,5478
1369,2023-09-09,6,AQ_UK_EM_RMK_OSPCC_ML2_V2,3671
1370,2023-09-09,1,PH_FR_PP_GO_SE_DU,3671
1371,2023-09-09,2,AQ_DE_EM_ADHOC_SCN_07_V2,5133
1372,2023-09-09,2,AQ_DE_EM_ADHOC_SCN_23_V1,5133
1373,2023-09-09,1,AQ_DE_EM_ADHOC_SCN_38_V1,5133
1374,2023-09-09,3,AQ_FR_EM_ADHOC_SCN_01_V2,5133
1375,2023-09-09,1,AQ_FR_EM_ADHOC_SCN_33_V2,5133
1376,2023-09-09,3,AQ_FR_EM_ADHOC_SCN_53_V2,5133
1377,2023-09-09,2,AQ_UK_EM_ADHOC_SCN_06_V2,5133
1378,2023-09-09,2,AQ_UK_EM_ADHOC_SCN_19_V2,5133
1379,2023-09-09,2,BD_AE_FZ_BEUBD_FDA_48_I4,5133
1380,2023-09-09,1,BD_AE_FZ_BEUBD_FDA_66_I4,5133
1381,2023-09-09,1,BD_AE_FZ_BEUBD_FDA_66_I5,5133
1382,2023-09-09,1,BD_EF_FZ_BEUBD_FDA_30_I4,5133
1383,2023-09-09,1,BD_EF_FZ_BEUBD_FDA_56_I5,5133
1384,2023-09-09,2,BD_HX_FZ_BEUBD_FDA_39_I4,5133
1385,2023-09-09,2,BD_HX_FZ_BEUBD_FDA_39_I5,5133
1386,2023-09-09,6,BD_HX_FZ_BEUBD_FDA_42_I5,5133
1387,2023-09-09,582,BZ_AFF_SLV,5133
1388,2023-09-09,1,CD_AB_FZ_EG_CDD_ZY44,5133
1389,2023-09-09,1,CD_AY_FZ_EG_CDD_ZY43,5133
1390,2023-09-09,1,CD_EF_FZ_BEUBD_FDA_32_I3,5133
1391,2023-09-09,1,CD_EF_FZ_BEUBD_FDA_65_I3,5133
1392,2023-09-09,1,CD_FF_FZ_BEUBD_FDA_47_I3,5133
1393,2023-09-09,2,CD_HF_FZ_BEUBD_FDA_48_I3,5133
1394,2023-09-09,2,CD_HF_FZ_BEUBD_FDA_49_I3,5133
1395,2023-09-09,1,CD_HF_FZ_BEUBD_FDA_52_I3,5133
1396,2023-09-09,3,CD_HF_FZ_BEUBD_FDA_63_I3,5133
1397,2023-09-09,230,DT_TRACK_ALL,5133
1398,2023-09-09,1,DU_DE_AFF_SOFTWAREXPERTE,5133
1399,2023-09-09,1,HG_FA_FZ_BEUBD_FDA_63_I5,5133
1400,2023-09-09,1,INPIXIO_DE_EM_ADHOC_SCN_23_V2,5133
1401,2023-09-09,2,INPIXIO_DE_EM_ADHOC_SCN_27_V2,5133
1402,2023-09-09,2,INPIXIO_DE_EM_ADHOC_SCN_28_V2,5133
1403,2023-09-09,2,PC%20Cleaner_AU_BI,5133
1404,2023-09-09,1,PC%20Cleaner_ENG_UK_BI,5133
1405,2023-09-09,11,PC%20Cleaner_ENG_US_BI,5133
1406,2023-09-09,2,PC_DE_EM_ADHOC_SCN_09_V0,5133
1407,2023-09-09,1,PC_DE_EM_ADHOC_SCN_31_V0,5133
1408,2023-09-09,1,PC_DE_EM_ADHOC_SCN_32_V0,5133
1409,2023-09-09,1,PC_DE_EM_ADHOC_SCN_51_V0,5133
1410,2023-09-09,5,PC_DE_EM_ADHOC_SCN_52_V0,5133
1411,2023-09-09,1,PC_DE_EM_RMK_PCC_ML1_V1,5133
1412,2023-09-09,1,PC_DE_EM_RMK_PCC_ML1_V2,5133
1413,2023-09-09,3,PC_DE_EM_RMK_PCC_ML2_V1,5133
1414,2023-09-09,6,PC_DE_EM_RT_PCC_ML10_V1,5133
1415,2023-09-09,6,PC_DE_EM_RT_PCC_ML11_V1,5133
1416,2023-09-09,6,PC_DE_EM_RT_PCC_ML11_V2,5133
1417,2023-09-09,1,PC_DK_EM_RT_PCC_ML10,5133
1418,2023-09-09,1,PC_DK_EM_RT_PCC_ML11,5133
1419,2023-09-09,2,PC_EN_EM_RMK_PCC_ML1_V2,5133
1420,2023-09-09,1,PC_EN_EM_RT_PCC_ML10_V1,5133
1421,2023-09-09,1,PC_EN_EM_RT_PCC_ML11_V1,5133
1422,2023-09-09,2,PC_EN_EM_RT_PCC_ML11_V2,5133
1423,2023-09-09,3,PC_ES_EM_ADHOC_SCN_14_V0,5133
1424,2023-09-09,4,PC_ES_EM_RT_PCC_ML10,5133
1425,2023-09-09,1,PC_ES_EM_RT_PCC_ML11,5133
1426,2023-09-09,8,PC_FI_EM_RT_PCC_ML11,5133
1427,2023-09-09,1,PC_FR_EM_ADHOC_SCN_18_V0,5133
1428,2023-09-09,1,PC_FR_EM_ADHOC_SCN_37_V0,5133
1429,2023-09-09,2,PC_FR_EM_ADHOC_SCN_38_V0,5133
1430,2023-09-09,3,PC_FR_EM_RMK_PCC_ML1_V1,5133
1431,2023-09-09,1,PC_FR_EM_RMK_PCC_ML1_V2,5133
1432,2023-09-09,1,PC_FR_EM_RMK_PCC_ML2_V1,5133
1433,2023-09-09,1,PC_FR_EM_RMK_PCC_ML2_V2,5133
1434,2023-09-09,3,PC_FR_EM_RT_PCC_ML10_V1,5133
1435,2023-09-09,3,PC_FR_EM_RT_PCC_ML11_V1,5133
1436,2023-09-09,2,PC_FR_EM_RT_PCC_ML11_V2,5133
1437,2023-09-09,1,PC_IT_EM_RMK_PCC_ML1_V2,5133
1438,2023-09-09,1,PC_IT_EM_RT_PCC_ML10,5133
1439,2023-09-09,1,PC_IT_EM_RT_PCC_ML11,5133
1440,2023-09-09,2,PC_JA_EM_RMK_PCC_ML1_V2,5133
1441,2023-09-09,1,PC_JA_EM_RMK_PCC_ML2_V1,5133
1442,2023-09-09,1,PC_JA_EM_RMK_PCC_ML2_V2,5133
1443,2023-09-09,7,PC_JA_EM_RT_PCC_ML10,5133
1444,2023-09-09,5,PC_JA_EM_RT_PCC_ML11,5133
1445,2023-09-09,5,PC_NL_EM_RT_PCC_ML10,5133
1446,2023-09-09,1,PC_NL_EM_RT_PCC_ML11,5133
1447,2023-09-09,6,PC_SE_EM_RT_PCC_ML10,5133
1448,2023-09-09,1,PC_SE_EM_RT_PCC_ML11,5133
1449,2023-09-09,3,PC_US_EM_ADHOC_SCN_15_V0,5133
1450,2023-09-09,1,PC_US_EM_ADHOC_SCN_16_V0,5133
1451,2023-09-09,2,PC_US_EM_ADHOC_SCN_29_V0,5133
1452,2023-09-09,3,PC_US_EM_ADHOC_SCN_30_V0,5133
1453,2023-09-09,1,PC_US_EM_ADHOC_SCN_52_V0,5133
1454,2023-09-09,23,PCC_EN_AFF_H20,5133
1455,2023-09-09,1,pchelpsoft_DE_DIRECT,5133
1456,2023-09-09,3,pchelpsoft_DE_SEO,5133
1457,2023-09-09,48,PCHELPSOFT_EN_DIRECT,5133
1458,2023-09-09,51,pchelpsoft_EN_SEO,5133
1459,2023-09-09,4,pchelpsoft_ES_DIRECT,5133
1460,2023-09-09,9,pchelpsoft_ES_SEO,5133
1461,2023-09-09,1,pchelpsoft_FR_DIRECT,5133
1462,2023-09-09,3,pchelpsoft_FR_SEO,5133
1463,2023-09-09,142,PCHELPSOFT_JP_DIRECT,5133
1464,2023-09-09,3,PCHSDU_EN_SEO,5133
1465,2023-09-09,10,PH_CRS_AVQCL_TO_DU_DL,5133
1466,2023-09-09,92,PH_CRS_PCC_TO_DU_DL,5133
1467,2023-09-09,1,PH_CS_APP_PROTECT_TO_DU,5133
1468,2023-09-09,2,PH_DACH_OUTB_CPA_DU,5133
1469,2023-09-09,5,PH_DE_PP_BI_SE_DU,5133
1470,2023-09-09,2,PH_DE_PP_BI_SE_PCC,5133
1471,2023-09-09,5,PH_DE_PP_GO_SE_DU,5133
1472,2023-09-09,88,PH_DK_PP_BI_SE_DU,5133
1473,2023-09-09,39,PH_DK_PP_GO_CO_DU,5133
1474,2023-09-09,10,PH_DK_PP_GO_CO_DU_TOPIC,5133
1475,2023-09-09,10,PH_DK_PP_GO_SE_DU,5133
1476,2023-09-09,1,PH_EN_PP_BI_SE_PCC,5133
1477,2023-09-09,3,PH_EN_PP_GO_SE_PCC_ROW,5133
1478,2023-09-09,3,PH_EN_US_PP_BI_SE_PCC,5133
1479,2023-09-09,461,PH_ESC_AUS_PP_BI_SE_DU,5133
1480,2023-09-09,96,PH_ESC_AUS_PP_GO_SE_DU,5133
1481,2023-09-09,43,PH_ESC_CA_PP_BI_SE_DU,5133
1482,2023-09-09,116,PH_ESC_CA_PP_GO_SE_DU,5133
1483,2023-09-09,19,PH_ESC_HK_PP_GO_SE_DU,5133
1484,2023-09-09,96,PH_ESC_IN_PP_BI_SE_DU,5133
1485,2023-09-09,3,PH_ESC_IR_PP_GO_SE_DU,5133
1486,2023-09-09,9,PH_ESC_ISL_PP_BI_SE_DU,5133
1487,2023-09-09,2,PH_ESC_ISL_PP_GO_SE_DU,5133
1488,2023-09-09,43,PH_ESC_ISR_PP_BI_SE_DU,5133
1489,2023-09-09,25,PH_ESC_ISR_PP_GO_SE_DU,5133
1490,2023-09-09,49,PH_ESC_NZ_PP_BI_SE_DU,5133
1491,2023-09-09,10,PH_ESC_NZ_PP_GO_SE_DU,5133
1492,2023-09-09,54,PH_ESC_SG_PP_BI_SE_DU,5133
1493,2023-09-09,13,PH_ESC_SG_PP_GO_SE_DU,5133
1494,2023-09-09,927,PH_ESC_UK_PP_BI_SE_DU,5133
1495,2023-09-09,127,PH_ESC_UK_PP_GO_SE_DU,5133
1496,2023-09-09,3,PH_ESC_UK_PP_GO_YT_DU,5133
1497,2023-09-09,977,PH_ESC_US_PP_BI_SE_DU,5133
1498,2023-09-09,428,PH_ESC_US_PP_GO_CO_DU,5133
1499,2023-09-09,2,PH_ESC_US_PP_GO_CO_DU_GAMES,5133
1500,2023-09-09,470,PH_ESC_US_PP_GO_SE_DU,5133
1501,2023-09-09,2,PH_ESC_US_PP_GO_YT_DU,5133
1502,2023-09-09,134,PH_ESC_ZA_PP_BI_SE_DU,5133
1503,2023-09-09,197,PH_ESC_ZA_PP_GO_SE_DU,5133
1504,2023-09-09,44,PH_FI_PP_BI_SE_DU,5133
1505,2023-09-09,115,PH_FI_PP_GO_CO_DU,5133
1506,2023-09-09,17,PH_FI_PP_GO_CO_DU_TOPIC,5133
1507,2023-09-09,5,PH_FI_PP_GO_SE_DU,5133
1508,2023-09-09,4,PH_FR_PP_BI_SE_DU,5133
1509,2023-09-09,2,PH_FR_PP_GO_SE_PCC,5133
1510,2023-09-09,812,PH_FSC_FR_PP_BI_SE_DU,5133
1511,2023-09-09,657,PH_FSC_FR_PP_GO_CO_DU,5133
1512,2023-09-09,478,PH_FSC_FR_PP_GO_SE_DU,5133
1513,2023-09-09,1,PH_FSC_FR_PP_GO_SE_DU_ROAS,5133
1514,2023-09-09,2293,PH_GSC_DE_PP_BI_SE_DU,5133
1515,2023-09-09,571,PH_GSC_DE_PP_GO_CO_DU,5133
1516,2023-09-09,74,PH_GSC_DE_PP_GO_CO_DU_TOPIC,5133
1517,2023-09-09,733,PH_GSC_DE_PP_GO_SE_DU,5133
1518,2023-09-09,52,PH_HE_ISR_PP_GO_CO_DU,5133
1519,2023-09-09,7,PH_HE_ISR_PP_GO_SE_DU,5133
1520,2023-09-09,657,PH_ISC_IT_PP_BI_SE_DU,5133
1521,2023-09-09,22,PH_ISC_IT_PP_GO_CO_DU,5133
1522,2023-09-09,7,PH_ISC_IT_PP_GO_CO_DU_TOPIC,5133
1523,2023-09-09,85,PH_ISC_IT_PP_GO_SE_DU,5133
1524,2023-09-09,1,PH_JP_OUTB_CPA_0420_PCC,5133
1525,2023-09-09,76,PH_JP_PP_BI_SE_DU,5133
1526,2023-09-09,2,PH_JP_PP_GO_CO_PCC,5133
1527,2023-09-09,2,PH_JP_PP_YHJP_DI_DU_DI01,5133
1528,2023-09-09,1,PH_JP_PP_YHJP_PCC_AD01,5133
1529,2023-09-09,65,PH_JP_PP_YHJP_SE_DU_Multi01,5133
1530,2023-09-09,1496,PH_JP_PP_YHJP_SE_DU_Printer01,5133
1531,2023-09-09,1464,PH_JSC_JP_PP_GO_CO_DU,5133
1532,2023-09-09,61,PH_JSC_JP_PP_GO_CO_DU_COMP,5133
1533,2023-09-09,203,PH_JSC_JP_PP_GO_CO_DU_TOPICSOFT,5133
1534,2023-09-09,184,PH_JSC_JP_PP_GO_SE_DU,5133
1535,2023-09-09,219,PH_NL_PP_BI_SE_DU,5133
